cid,name,pubchem_url,n_side_effects,smiles,side_effects_list
4454,neomycin,https://pubchem.ncbi.nlm.nih.gov/compound/4454,9,C1C(C(C(C(C1N)OC2C(C(C(C(O2)CN)O)O)N)OC3C(C(C(O3)CO)OC4C(C(C(C(O4)CN)O)O)N)O)O)N,Nausea; Vomiting; Diarrhoea; Pruritus; Hypersensitivity; Anaphylactic shock; Infection; Erythema; Swelling
4456,neostigmine,https://pubchem.ncbi.nlm.nih.gov/compound/4456,45,CN(C)C(=O)OC1=CC=CC(=C1)[N+](C)(C)C,Nausea; Headache; Dermatitis; Rash; Vomiting; Dizziness; Diarrhoea; Pruritus; Asthenia; Hypersensitivity; Abdominal pain; Urticaria; Gastrointestinal pain; Gastrointestinal disorder; Dyspnoea; Musculoskeletal discomfort; Insomnia; Somnolence; Hypotension; Skin disorder; Anaphylactic shock; Nervous system disorder; Hyperhidrosis; Tachycardia; Shock; Arthralgia; Dry mouth; Loss of consciousness; Convulsion; Syncope; Muscle spasms; Agitation; Mental disorder; Mediastinal disorder; Flatulence; Flushing; Arrhythmia; Connective tissue disorder; Urethral disorder; Urinary tract disorder; Bradycardia; Pollakiuria; Bronchospasm; Cardiac arrest; Osteoarthritis
4463,nevirapine,https://pubchem.ncbi.nlm.nih.gov/compound/4463,58,CC1=C2C(=NC=C1)N(C3=C(C=CC=N3)C(=O)N2)C4CC4,Nausea; Headache; Dermatitis; Rash; Vomiting; Diarrhoea; Pruritus; Asthenia; Hypersensitivity; Abdominal pain; Urticaria; Gastrointestinal pain; Body temperature increased; Gastrointestinal disorder; Pain; Feeling abnormal; Fatigue; Decreased appetite; Musculoskeletal discomfort; Somnolence; Paraesthesia; Skin disorder; Anaphylactic shock; Nervous system disorder; Thrombocytopenia; Arthralgia; Oedema; Myalgia; Discomfort; Angioedema; Anaemia; Malaise; Ill-defined disorder; Erythema; Immune system disorder; Connective tissue disorder; Erythema multiforme; Hepatitis; Hepatobiliary disease; Neuropathy peripheral; Agranulocytosis; Hyperglycaemia; Renal failure; Jaundice; Conjunctivitis; Stevens-Johnson syndrome; Pancreatitis; Neutropenia; Eosinophilia; Aspartate aminotransferase increased; Alanine aminotransferase increased; Toxic epidermal necrolysis; Liver function test abnormal; Face oedema; Dermatitis exfoliative; Dermatitis bullous; Hepatic failure; Lymphadenopathy
4473,nicardipine,https://pubchem.ncbi.nlm.nih.gov/compound/4473,69,CC1=C(C(C(=C(N1)C)C(=O)OCC[NH+](C)CC2=CC=CC=C2)C3=CC(=CC=C3)[N+](=O)[O-])C(=O)OC,Nausea; Headache; Dermatitis; Rash; Vomiting; Dizziness; Diarrhoea; Asthenia; Hypersensitivity; Abdominal pain; Gastrointestinal pain; Body temperature increased; Pain; Feeling abnormal; Constipation; Dyspnoea; Dyspepsia; Musculoskeletal discomfort; Insomnia; Somnolence; Hypotension; Paraesthesia; Thrombocytopenia; Infection; Hyperhidrosis; Tachycardia; Shock; Arthralgia; Oedema; Myalgia; Hypertension; Discomfort; Dry mouth; Chest pain; Anxiety; Confusional state; Loss of consciousness; Vertigo; Syncope; Malaise; Palpitations; Ill-defined disorder; Agitation; Tremor; Vision blurred; Nervousness; Tension; Flushing; Oedema peripheral; Tinnitus; Visual impairment; Rhinitis; Hypoaesthesia; Sinusitis; Haematuria; Acute coronary syndrome; Myocardial infarction; Conjunctivitis; Pollakiuria; Erectile dysfunction; Angina pectoris; Hypokalaemia; Orthostatic hypotension; Face oedema; Menopausal symptoms; Hot flush; Atrial fibrillation; Polyuria; Injection site reaction
4485,nifedipine,https://pubchem.ncbi.nlm.nih.gov/compound/4485,149,CC1=C(C(C(=C(N1)C)C(=O)OC)C2=CC=CC=C2[N+](=O)[O-])C(=O)OC,Nausea; Headache; Dermatitis; Rash; Vomiting; Dizziness; Diarrhoea; Pruritus; Asthenia; Hypersensitivity; Abdominal pain; Urticaria; Gastrointestinal pain; Body temperature increased; Gastrointestinal disorder; Pain; Feeling abnormal; Fatigue; Constipation; Dyspnoea; Dyspepsia; Decreased appetite; Musculoskeletal discomfort; Insomnia; Somnolence; Hypotension; Paraesthesia; Skin disorder; Anaphylactic shock; Nervous system disorder; Thrombocytopenia; Hyperhidrosis; Tachycardia; Shock; Arthralgia; Cough; Oedema; Myalgia; Discomfort; Dry mouth; Chest pain; Anxiety; Confusional state; Angioedema; Loss of consciousness; Anaemia; Leukopenia; Vertigo; Syncope; Malaise; Palpitations; Back pain; Ill-defined disorder; Erythema; Muscle spasms; Agitation; Malnutrition; Tremor; Mental disorder; Vision blurred; Dysgeusia; Angiopathy; Mediastinal disorder; Immune system disorder; Flatulence; Alopecia; Chills; Nervousness; Tension; Flushing; Cardiac disorder; Oedema peripheral; Eye disorder; Arrhythmia; Connective tissue disorder; Tinnitus; Erythema multiforme; Urethral disorder; Visual impairment; Pharyngitis; Haemorrhage; Urinary tract disorder; Haemoglobin; Rhinitis; Hepatitis; Hypoaesthesia; Bradycardia; Sinusitis; Epistaxis; Hepatobiliary disease; Haematuria; Agranulocytosis; Hyperglycaemia; Jaundice; Upper respiratory tract infection; Conjunctivitis; Weight increased; Stevens-Johnson syndrome; Weight decreased; Photosensitivity reaction; Pollakiuria; Erectile dysfunction; Dysuria; Abdominal distension; Eosinophilia; Angina pectoris; Abdominal discomfort; Bronchospasm; Muscular weakness; Alanine aminotransferase increased; Dysphagia; Toxic epidermal necrolysis; Breast disorder; Pain in extremity; Orthostatic hypotension; Anaphylactoid reaction; Liver function test abnormal; Mood swings; Face oedema; Ataxia; Cardiac arrest; Disturbance in sexual arousal; Migraine; Affect lability; Menopausal symptoms; Arthritis; Osteoarthritis; Hot flush; Gastrointestinal haemorrhage; Cardiac failure; Purpura; Diplopia; Thirst; Renal impairment; Dermatitis exfoliative; Dermatitis bullous; Libido decreased; Atrial fibrillation; Nasal congestion; Amnesia; Cardiac failure congestive; Haemolytic anaemia; Vascular purpura; Eye pain; Polyuria; Sleep disorder; Lymphadenopathy; Pulmonary oedema; Gynaecomastia
4493,nilutamide,https://pubchem.ncbi.nlm.nih.gov/compound/4493,68,CC1(C(=O)N(C(=O)N1)C2=CC(=C(C=C2)[N+](=O)[O-])C(F)(F)F)C,Nausea; Headache; Dermatitis; Rash; Vomiting; Dizziness; Diarrhoea; Pruritus; Asthenia; Abdominal pain; Gastrointestinal pain; Body temperature increased; Gastrointestinal disorder; Pain; Feeling abnormal; Constipation; Dyspnoea; Dyspepsia; Decreased appetite; Insomnia; Paraesthesia; Hyperhidrosis; Shock; Cough; Oedema; Hypertension; Discomfort; Dry mouth; Chest pain; Loss of consciousness; Anaemia; Leukopenia; Syncope; Malaise; Back pain; Ill-defined disorder; Alopecia; Nervousness; Tension; Oedema peripheral; Urethral disorder; Visual impairment; Urinary tract disorder; Rhinitis; Hypoaesthesia; Urinary tract infection; Haematuria; Pneumonia; Hyperglycaemia; Upper respiratory tract infection; Depression; Weight decreased; Erectile dysfunction; Angina pectoris; Influenza; Aspartate aminotransferase increased; Alanine aminotransferase increased; Dry skin; Blood creatinine increased; Disturbance in sexual arousal; Menopausal symptoms; Arthritis; Hot flush; Gastrointestinal haemorrhage; Cardiac failure; Libido decreased; Blood alkaline phosphatase increased; Gynaecomastia
4497,nimodipine,https://pubchem.ncbi.nlm.nih.gov/compound/4497,38,CC1=C(C(C(=C(N1)C)C(=O)OC(C)C)C2=CC(=CC=C2)[N+](=O)[O-])C(=O)OCCOC,Nausea; Headache; Dermatitis; Rash; Vomiting; Dizziness; Diarrhoea; Pruritus; Hypersensitivity; Gastrointestinal disorder; Dyspnoea; Musculoskeletal discomfort; Hypotension; Nervous system disorder; Thrombocytopenia; Hyperhidrosis; Tachycardia; Oedema; Myalgia; Hypertension; Anaemia; Palpitations; Muscle spasms; Angiopathy; Immune system disorder; Flushing; Cardiac disorder; Hepatitis; Bradycardia; Hepatobiliary disease; Jaundice; Depression; Alanine aminotransferase increased; Liver function test abnormal; Gastrointestinal haemorrhage; Hyponatraemia; Cardiac failure congestive; Blood alkaline phosphatase increased
4499,nisoldipine,https://pubchem.ncbi.nlm.nih.gov/compound/4499,92,CC1=C(C(C(=C(N1)C)C(=O)OCC(C)C)C2=CC=CC=C2[N+](=O)[O-])C(=O)OC,Nausea; Headache; Dermatitis; Rash; Dizziness; Diarrhoea; Pruritus; Hypersensitivity; Urticaria; Body temperature increased; Feeling abnormal; Dyspnoea; Dyspepsia; Decreased appetite; Musculoskeletal discomfort; Insomnia; Somnolence; Hypotension; Paraesthesia; Hyperhidrosis; Tachycardia; Shock; Arthralgia; Cough; Oedema; Myalgia; Discomfort; Dry mouth; Chest pain; Anxiety; Confusional state; Angioedema; Loss of consciousness; Anaemia; Leukopenia; Vertigo; Syncope; Malaise; Palpitations; Ill-defined disorder; Muscle spasms; Tremor; Dysgeusia; Flatulence; Alopecia; Chills; Nervousness; Tension; Oedema peripheral; Tinnitus; Visual impairment; Pharyngitis; Rhinitis; Hypoaesthesia; Sinusitis; Epistaxis; Haematuria; Acute coronary syndrome; Myocardial infarction; Stomatitis; Conjunctivitis; Weight increased; Weight decreased; Pollakiuria; Erectile dysfunction; Dysuria; Influenza; Muscular weakness; Asthma; Dysphagia; Dry skin; Gastritis; Hypokalaemia; Orthostatic hypotension; Liver function test abnormal; Face oedema; Ataxia; Disturbance in sexual arousal; Migraine; Cerebrovascular accident; Arthritis; Increased appetite; Gastrointestinal haemorrhage; Dermatitis exfoliative; Libido decreased; Atrial fibrillation; Amnesia; Diabetes mellitus; Cardiac failure congestive; Ecchymosis; Ear pain; Gynaecomastia
4506,nitrazepam,https://pubchem.ncbi.nlm.nih.gov/compound/4506,51,C1C(=O)NC2=C(C=C(C=C2)[N+](=O)[O-])C(=N1)C3=CC=CC=C3,Nausea; Headache; Dermatitis; Rash; Vomiting; Dizziness; Diarrhoea; Pruritus; Asthenia; Hypersensitivity; Gastrointestinal disorder; Feeling abnormal; Fatigue; Constipation; Dyspnoea; Dyspepsia; Somnolence; Hypotension; Paraesthesia; Infection; Hyperhidrosis; Shock; Anxiety; Confusional state; Loss of consciousness; Convulsion; Leukopenia; Vertigo; Syncope; Malaise; Palpitations; Muscle spasms; Agitation; Tremor; Vision blurred; Nervousness; Tension; Hypoaesthesia; Hallucination; Pneumonia; Agranulocytosis; Jaundice; Abdominal discomfort; Muscular weakness; Dysphagia; Ataxia; Irritability; Lethargy; Psychotic disorder; Diplopia; Amnesia
4509,nitrofurantoin,https://pubchem.ncbi.nlm.nih.gov/compound/4509,51,C1C(=O)NC(=O)N1N=CC2=CC=C(O2)[N+](=O)[O-],Nausea; Headache; Rash; Vomiting; Dizziness; Diarrhoea; Asthenia; Hypersensitivity; Abdominal pain; Gastrointestinal pain; Body temperature increased; Gastrointestinal disorder; Feeling abnormal; Constipation; Dyspnoea; Dyspepsia; Decreased appetite; Musculoskeletal discomfort; Somnolence; Paraesthesia; Anaphylactic shock; Thrombocytopenia; Cough; Myalgia; Discomfort; Chest pain; Confusional state; Anaemia; Leukopenia; Vertigo; Malaise; Ill-defined disorder; Flatulence; Alopecia; Chills; Erythema multiforme; Hepatitis; Hypoaesthesia; Neuropathy peripheral; Agranulocytosis; Renal failure; Stevens-Johnson syndrome; Eosinophilia; Aspartate aminotransferase increased; Alanine aminotransferase increased; Asthma; Psychotic disorder; Renal impairment; Dermatitis exfoliative; Diabetes mellitus; Haemolytic anaemia
4510,nitroglycerin,https://pubchem.ncbi.nlm.nih.gov/compound/4510,57,C(C(CO[N+](=O)[O-])O[N+](=O)[O-])O[N+](=O)[O-],Nausea; Headache; Dermatitis; Rash; Vomiting; Dizziness; Pruritus; Asthenia; Hypersensitivity; Abdominal pain; Urticaria; Gastrointestinal pain; Body temperature increased; Gastrointestinal disorder; Feeling abnormal; Dyspnoea; Somnolence; Hypotension; Paraesthesia; Skin disorder; Anaphylactic shock; Nervous system disorder; Infection; Hyperhidrosis; Tachycardia; Shock; Confusional state; Angioedema; Loss of consciousness; Vertigo; Syncope; Palpitations; Erythema; Agitation; Mental disorder; Vision blurred; Angiopathy; Mediastinal disorder; Immune system disorder; Flushing; Cardiac disorder; Oedema peripheral; Arrhythmia; Visual impairment; Pharyngitis; Rhinitis; Bradycardia; Infestation; Stomatitis; Angina pectoris; Orthostatic hypotension; Anaphylactoid reaction; Menopausal symptoms; Hot flush; Renal failure acute; Dermatitis exfoliative; Eczema
4513,nizatidine,https://pubchem.ncbi.nlm.nih.gov/compound/4513,54,CNC(=C[N+](=O)[O-])NCCSCC1=CSC(=N1)CN(C)C,Nausea; Headache; Dermatitis; Rash; Vomiting; Dizziness; Diarrhoea; Pruritus; Asthenia; Abdominal pain; Urticaria; Gastrointestinal pain; Body temperature increased; Gastrointestinal disorder; Pain; Feeling abnormal; Constipation; Dyspepsia; Decreased appetite; Musculoskeletal discomfort; Insomnia; Somnolence; Anaphylactic shock; Thrombocytopenia; Infection; Hyperhidrosis; Cough; Myalgia; Dry mouth; Chest pain; Anxiety; Confusional state; Anaemia; Convulsion; Back pain; Flatulence; Nervousness; Tension; Pharyngitis; Rhinitis; Hepatitis; Sinusitis; Pneumonia; Jaundice; Erectile dysfunction; Eosinophilia; Bronchospasm; Nasopharyngitis; Disturbance in sexual arousal; Irritability; Dermatitis exfoliative; Libido decreased; Nasal congestion; Gynaecomastia
4536,norethisterone,https://pubchem.ncbi.nlm.nih.gov/compound/4536,49,CC12CCC3C(C1CCC2(C#C)O)CCC4=CC(=O)CCC34,Nausea; Headache; Dermatitis; Rash; Vomiting; Dizziness; Pruritus; Asthenia; Hypersensitivity; Abdominal pain; Urticaria; Gastrointestinal pain; Gastrointestinal disorder; Fatigue; Dyspepsia; Insomnia; Somnolence; Skin disorder; Anaphylactic shock; Oedema; Convulsion; Mental disorder; Immune system disorder; Flatulence; Alopecia; Nervousness; Tension; Connective tissue disorder; Erythema multiforme; Haemorrhage; Haemoglobin; Hepatitis; Hepatobiliary disease; Acute coronary syndrome; Myocardial infarction; Renal failure; Weight increased; Depression; Photosensitivity reaction; Abdominal distension; Breast disorder; Pain in extremity; Anaphylactoid reaction; Mood swings; Migraine; Affect lability; Purpura; Renal impairment; Thrombophlebitis
4539,norfloxacin,https://pubchem.ncbi.nlm.nih.gov/compound/4539,93,CCN1C=C(C(=O)C2=CC(=C(C=C21)N3CCNCC3)F)C(=O)O,Nausea; Headache; Dermatitis; Rash; Vomiting; Dizziness; Diarrhoea; Pruritus; Asthenia; Hypersensitivity; Abdominal pain; Urticaria; Gastrointestinal pain; Body temperature increased; Feeling abnormal; Fatigue; Constipation; Dyspnoea; Dyspepsia; Decreased appetite; Musculoskeletal discomfort; Insomnia; Somnolence; Paraesthesia; Anaphylactic shock; Thrombocytopenia; Hyperhidrosis; Arthralgia; Oedema; Myalgia; Dry mouth; Chest pain; Anxiety; Confusional state; Angioedema; Convulsion; Leukopenia; Vertigo; Palpitations; Back pain; Erythema; Muscle spasms; Agitation; Tremor; Vision blurred; Dysgeusia; Flatulence; Chills; Nervousness; Tension; Tinnitus; Erythema multiforme; Visual impairment; Hepatitis; Hypoaesthesia; Hallucination; Neuropathy peripheral; Haematuria; Acute coronary syndrome; Myocardial infarction; Agranulocytosis; Stomatitis; Renal failure; Jaundice; Conjunctivitis; Stevens-Johnson syndrome; Pancreatitis; Neutropenia; Photosensitivity reaction; Eosinophilia; Aspartate aminotransferase increased; Dysphagia; Toxic epidermal necrolysis; Orthostatic hypotension; Anaphylactoid reaction; Blood creatinine increased; Liver function test abnormal; Ataxia; Irritability; Arthritis; Psychotic disorder; Hypoglycaemia; Osteoarthritis; Diplopia; Dermatitis exfoliative; Dermatitis bullous; Swelling; Hepatic failure; Haemolytic anaemia; Eye pain; Sleep disorder; Deafness; Blood alkaline phosphatase increased
4542,levonorgestrel,https://pubchem.ncbi.nlm.nih.gov/compound/4542,92,CCC12CCC3C(C1CCC2(C#C)O)CCC4=CC(=O)CCC34,Nausea; Headache; Dermatitis; Rash; Vomiting; Dizziness; Diarrhoea; Pruritus; Asthenia; Hypersensitivity; Abdominal pain; Urticaria; Gastrointestinal pain; Body temperature increased; Gastrointestinal disorder; Pain; Fatigue; Constipation; Dyspnoea; Dyspepsia; Decreased appetite; Musculoskeletal discomfort; Insomnia; Somnolence; Skin disorder; Nervous system disorder; Infection; Hyperhidrosis; Shock; Cough; Oedema; Myalgia; Hypertension; Discomfort; Chest pain; Anxiety; Angioedema; Loss of consciousness; Anaemia; Vertigo; Syncope; Palpitations; Back pain; Erythema; Muscle spasms; Malnutrition; Mental disorder; Mediastinal disorder; Immune system disorder; Flatulence; Alopecia; Nervousness; Tension; Cardiac disorder; Eye disorder; Arrhythmia; Connective tissue disorder; Urethral disorder; Visual impairment; Pharyngitis; Haemorrhage; Urinary tract disorder; Haemoglobin; Rhinitis; Hypoaesthesia; Sinusitis; Urinary tract infection; Infestation; Pneumonia; Upper respiratory tract infection; Weight increased; Depression; Weight decreased; Bronchitis; Pollakiuria; Dysuria; Abdominal distension; Influenza; Asthma; Dry skin; Breast disorder; Pain in extremity; Mood swings; Disturbance in sexual arousal; Migraine; Affect lability; Increased appetite; Purpura; Libido decreased; Vascular purpura; Eczema; Neoplasm
4543,nortriptyline,https://pubchem.ncbi.nlm.nih.gov/compound/4543,81,CNCCC=C1C2=CC=CC=C2CCC3=CC=CC=C31,Nausea; Headache; Dermatitis; Rash; Vomiting; Dizziness; Diarrhoea; Pruritus; Asthenia; Hypersensitivity; Abdominal pain; Urticaria; Body temperature increased; Feeling abnormal; Fatigue; Constipation; Dyspepsia; Decreased appetite; Insomnia; Somnolence; Hypotension; Paraesthesia; Thrombocytopenia; Hyperhidrosis; Tachycardia; Shock; Oedema; Hypertension; Discomfort; Dry mouth; Anxiety; Confusional state; Loss of consciousness; Convulsion; Leukopenia; Syncope; Malaise; Palpitations; Ill-defined disorder; Agitation; Tremor; Vision blurred; Dysgeusia; Alopecia; Nervousness; Tension; Flushing; Oedema peripheral; Eye disorder; Arrhythmia; Tinnitus; Hepatitis; Hypoaesthesia; Hallucination; Neuropathy peripheral; Acute coronary syndrome; Myocardial infarction; Agranulocytosis; Stomatitis; Jaundice; Weight increased; Weight decreased; Pollakiuria; Erectile dysfunction; Pancytopenia; Eosinophilia; Orthostatic hypotension; Ataxia; Urinary retention; Disturbance in sexual arousal; Irritability; Menopausal symptoms; Cerebrovascular accident; Psychotic disorder; Hot flush; Purpura; Libido decreased; Vascular purpura; Eye pain; Hepatic function abnormal; Gynaecomastia
4547,repaglinide,https://pubchem.ncbi.nlm.nih.gov/compound/4547,54,CCOC1=C(C=CC(=C1)CC(=O)NC(CC(C)C)C2=CC=CC=C2N3CCCCC3)C(=O)O,Nausea; Headache; Dermatitis; Rash; Vomiting; Diarrhoea; Pruritus; Hypersensitivity; Abdominal pain; Urticaria; Gastrointestinal pain; Gastrointestinal disorder; Constipation; Dyspepsia; Musculoskeletal discomfort; Paraesthesia; Skin disorder; Anaphylactic shock; Thrombocytopenia; Arthralgia; Oedema; Hypertension; Chest pain; Leukopenia; Palpitations; Back pain; Erythema; Malnutrition; Immune system disorder; Alopecia; Cardiac disorder; Oedema peripheral; Eye disorder; Arrhythmia; Erythema multiforme; Visual impairment; Rhinitis; Hepatitis; Sinusitis; Urinary tract infection; Hepatobiliary disease; Acute coronary syndrome; Myocardial infarction; Hyperglycaemia; Jaundice; Stevens-Johnson syndrome; Pancreatitis; Bronchitis; Angina pectoris; Anaphylactoid reaction; Hypoglycaemia; Cardiac failure congestive; Haemolytic anaemia; Hepatic function abnormal
4568,nystatin,https://pubchem.ncbi.nlm.nih.gov/compound/4568,21,CC1C=CC=CCCC=CC=CC=CC=CC(CC2C(C(CC(O2)(CC(C(CCC(CC(CC(CC(=O)OC(C(C1O)C)C)O)O)O)O)O)O)O)C(=O)O)OC3C(C(C(C(O3)C)O)N)O,Nausea; Dermatitis; Rash; Vomiting; Diarrhoea; Pruritus; Hypersensitivity; Urticaria; Gastrointestinal disorder; Pain; Musculoskeletal discomfort; Anaphylactic shock; Tachycardia; Myalgia; Erythema multiforme; Stomatitis; Stevens-Johnson syndrome; Abdominal discomfort; Bronchospasm; Anaphylactoid reaction; Eczema
4583,ofloxacin,https://pubchem.ncbi.nlm.nih.gov/compound/4583,181,CC1COC2=C3N1C=C(C(=O)C3=CC(=C2N4CCN(CC4)C)F)C(=O)O,Nausea; Headache; Dermatitis; Rash; Vomiting; Dizziness; Diarrhoea; Pruritus; Asthenia; Hypersensitivity; Abdominal pain; Urticaria; Gastrointestinal pain; Body temperature increased; Gastrointestinal disorder; Pain; Feeling abnormal; Fatigue; Constipation; Dyspnoea; Dyspepsia; Decreased appetite; Musculoskeletal discomfort; Insomnia; Somnolence; Hypotension; Paraesthesia; Skin disorder; Anaphylactic shock; Nervous system disorder; Thrombocytopenia; Infection; Hyperhidrosis; Tachycardia; Shock; Arthralgia; Cough; Oedema; Myalgia; Hypertension; Discomfort; Dry mouth; Chest pain; Anxiety; Confusional state; Angioedema; Loss of consciousness; Anaemia; Leukopenia; Vertigo; Syncope; Malaise; Palpitations; Back pain; Ill-defined disorder; Erythema; Muscle spasms; Agitation; Malnutrition; Tremor; Mental disorder; Vision blurred; Dysgeusia; Angiopathy; Mediastinal disorder; Immune system disorder; Flatulence; Alopecia; Chills; Nervousness; Tension; Flushing; Cardiac disorder; Oedema peripheral; Eye disorder; Arrhythmia; Connective tissue disorder; Tinnitus; Erythema multiforme; Urethral disorder; Visual impairment; Pharyngitis; Haemorrhage; Urinary tract disorder; Haemoglobin; Rhinitis; Hepatitis; Hypoaesthesia; Bradycardia; Sinusitis; Infestation; Epistaxis; Hallucination; Hepatobiliary disease; Neuropathy peripheral; Haematuria; Pneumonia; Acute coronary syndrome; Myocardial infarction; Agranulocytosis; Hyperglycaemia; Stomatitis; Renal failure; Jaundice; Upper respiratory tract infection; Conjunctivitis; Stevens-Johnson syndrome; Weight decreased; Pancreatitis; Neutropenia; Photosensitivity reaction; Bronchitis; Pollakiuria; Erectile dysfunction; Dysuria; Pancytopenia; Abdominal distension; Eosinophilia; Angina pectoris; Abdominal discomfort; Bronchospasm; Nasopharyngitis; Asthma; Dysphagia; Dry skin; Gastritis; Toxic epidermal necrolysis; Hypokalaemia; Breast disorder; Pain in extremity; Orthostatic hypotension; Anaphylactoid reaction; Blood creatinine increased; Dehydration; Mood swings; Face oedema; Ataxia; Cardiac arrest; Urinary retention; Migraine; Affect lability; Menopausal symptoms; Cerebrovascular accident; Arthritis; Psychotic disorder; Hypoglycaemia; Osteoarthritis; Hot flush; Gastrointestinal haemorrhage; Hyponatraemia; Cardiac failure; Purpura; Diplopia; Renal failure acute; Thirst; Renal impairment; Dermatitis exfoliative; Dermatitis bullous; Atrial fibrillation; Swelling; Thrombophlebitis; Amnesia; Hepatic failure; Diabetes mellitus; Haemolytic anaemia; Vascular purpura; Eye pain; Eczema; Gastroenteritis; Polyuria; Injection site reaction; Sleep disorder; Deafness; Blood alkaline phosphatase increased; Sepsis; Lymphadenopathy; Hepatic function abnormal; Ecchymosis; Ear pain; Pulmonary oedema; Neoplasm
4585,olanzapine,https://pubchem.ncbi.nlm.nih.gov/compound/4585,167,CC1=CC2=C(NC3=CC=CC=C3N=C2S1)N4CCN(CC4)C,Nausea; Headache; Dermatitis; Rash; Vomiting; Dizziness; Diarrhoea; Pruritus; Asthenia; Hypersensitivity; Abdominal pain; Urticaria; Gastrointestinal pain; Body temperature increased; Gastrointestinal disorder; Pain; Feeling abnormal; Fatigue; Constipation; Dyspnoea; Dyspepsia; Decreased appetite; Musculoskeletal discomfort; Insomnia; Somnolence; Hypotension; Paraesthesia; Skin disorder; Anaphylactic shock; Nervous system disorder; Thrombocytopenia; Infection; Hyperhidrosis; Tachycardia; Shock; Arthralgia; Cough; Oedema; Myalgia; Hypertension; Discomfort; Dry mouth; Chest pain; Anxiety; Confusional state; Angioedema; Loss of consciousness; Anaemia; Convulsion; Leukopenia; Vertigo; Syncope; Malaise; Palpitations; Back pain; Ill-defined disorder; Erythema; Muscle spasms; Agitation; Malnutrition; Tremor; Mental disorder; Dysgeusia; Angiopathy; Mediastinal disorder; Immune system disorder; Flatulence; Alopecia; Chills; Nervousness; Tension; Cardiac disorder; Oedema peripheral; Eye disorder; Connective tissue disorder; Tinnitus; Urethral disorder; Visual impairment; Pharyngitis; Haemorrhage; Urinary tract disorder; Haemoglobin; Rhinitis; Hepatitis; Hypoaesthesia; Bradycardia; Sinusitis; Urinary tract infection; Infestation; Epistaxis; Hallucination; Hepatobiliary disease; Neuropathy peripheral; Haematuria; Pneumonia; Hyperglycaemia; Stomatitis; Jaundice; Upper respiratory tract infection; Conjunctivitis; Weight increased; Depression; Weight decreased; Pancreatitis; Neutropenia; Photosensitivity reaction; Pollakiuria; Erectile dysfunction; Dysuria; Abdominal distension; Eosinophilia; Nasopharyngitis; Influenza; Muscular weakness; Aspartate aminotransferase increased; Alanine aminotransferase increased; Asthma; Abdominal pain upper; Dysphagia; Dry skin; Gastritis; Hypokalaemia; Breast disorder; Pain in extremity; Orthostatic hypotension; Anaphylactoid reaction; Dehydration; Mood swings; Face oedema; Ataxia; Cardiac arrest; Urinary retention; Disturbance in sexual arousal; Migraine; Affect lability; Cerebrovascular accident; Arthritis; Increased appetite; Lethargy; Hypoglycaemia; Osteoarthritis; Hyponatraemia; Cardiac failure; Diplopia; Thirst; Dermatitis bullous; Libido decreased; Atrial fibrillation; Injury; Nasal congestion; Amnesia; Hepatic failure; Diabetes mellitus; Cardiac failure congestive; Eye pain; Eczema; Gastroenteritis; Polyuria; Injection site reaction; Sleep disorder; Deafness; Blood alkaline phosphatase increased; Lymphadenopathy; Ecchymosis; Ear pain; Pulmonary oedema; Gynaecomastia
