cid,name,pubchem_url,n_side_effects,smiles,side_effects_list
2391,bisacodyl,https://pubchem.ncbi.nlm.nih.gov/compound/2391,24,CC(=O)OC1=CC=C(C=C1)C(C2=CC=C(C=C2)OC(=O)C)C3=CC=CC=N3,Abdominal pain; Anaphylactic shock; Angioedema; Colitis; Dehydration; Diarrhoea; Dizziness; Gastrointestinal disorder; Headache; Haematochezia; Hypersensitivity; Immune system disorder; Nausea; Nervous system disorder; Shock; Muscle spasms; Syncope; Loss of consciousness; Vomiting; Abdominal rigidity; Malnutrition; Abdominal discomfort; Gastrointestinal pain; Anorectal discomfort
2405,bisoprolol,https://pubchem.ncbi.nlm.nih.gov/compound/2405,194,CC(C)NCC(COC1=CC=C(C=C1)COCCOC(C)C)O,Abdominal pain; Congenital anomaly; Agranulocytosis; Alopecia; Angioedema; Anosmia; Anxiety; Aphasia; Arrhythmia; Arthralgia; Asthenia; Asthma; Atrial fibrillation; Atrioventricular block; Back pain; Mental disorder; Breast disorder; Bronchospasm; Bronchitis; Catatonia; Cerebrovascular disorder; Neck pain; Chest pain; Coma; Infection; Confusional state; Conjunctivitis; Connective tissue disorder; Constipation; Cough; Cystitis; Libido decreased; Depression; Dermatitis; Dermatitis exfoliative; Scleroderma; Diarrhoea; Dizziness; Dysgeusia; Dyspepsia; Dyspnoea; Ear pain; Eczema; Oedema; Embolism; Toxic epidermal necrolysis; Rash; Congenital eye disorder; Eye disorder; Fatigue; Body temperature increased; Flushing; Multiple fractures; Fracture; Gastritis; Gastrointestinal disorder; Gout; Hallucination; Headache; Cardiac arrest; Cardiac disorder; Cardiac failure; Cardiac failure congestive; Hepatitis; Hepatomegaly; Hyperaesthesia; Hyperhidrosis; Hypersensitivity; Hypoaesthesia; Hypoglycaemia; Hypotension; Orthostatic hypotension; Intermittent claudication; Ischaemia; Arthropathy; Lacrimal disorder; Laryngospasm; Left ventricular failure; Breast pain; Mediastinal disorder; Myocardial infarction; Nausea; Nervous system disorder; Neuralgia; Nightmare; Osteoarthritis; Pain; Palpitations; Paresis; Paraesthesia; Peyronie's disease; Peptic ulcer; Pharyngitis; Pneumonia; Polyuria; Pruritus; Psoriasis; Pulmonary oedema; Purpura; Raynaud's phenomenon; Rhinitis; Shock; Sinusitis; Skin disorder; Muscle spasms; Speech disorder; Stridor; Syncope; Tachycardia; Thrombocytopenia; Tinnitus; Tremor; Loss of consciousness; Erythema; Urinary tract infection; Urticaria; Angiopathy; Vasculitis; Ventricular fibrillation; Vertigo; Viral infection; Vomiting; Weight increased; Dry mouth; Encephalopathy; Agitation; Mood swings; Oedema peripheral; Generalised oedema; Muscular weakness; Eye pain; Skin discolouration; Arterial thrombosis; Skin irritation; Renal colic; Colitis ischaemic; Photosensitivity reaction; Skin hyperpigmentation; Malaise; Myalgia; Muscle twitching; Dyspnoea exertional; Abdominal pain upper; Bladder pain; Disorientation; Affect lability; Feeling cold; Discomfort; Abnormal dreams; Peripheral ischaemia; Vein disorder; Respiratory tract haemorrhage; Galactorrhoea; Menopausal symptoms; Erectile dysfunction; Cutaneous vasculitis; Conduction disorder; Hepatobiliary disease; Fluid retention; Purine metabolism disorder; Peripheral coldness; Extrasystoles; Cystitis noninfective; Developmental delay; Bradycardia; Respiratory distress; Balance disorder; Stillbirth; Hot flush; Gastrointestinal pain; Sleep disorder; Blood triglycerides increased; Disturbance in sexual arousal; Thrombocytopenic purpura; Cardiomyopathy; Insomnia; Acute coronary syndrome; Musculoskeletal discomfort; Respiratory failure; Urine output increased; Vascular purpura; Hearing impaired; Feeling abnormal; Ill-defined disorder; Oropharyngeal discomfort; Oropharyngeal pain; Ageusia; Rhinitis allergic; Somnolence; Respiratory tract oedema; Loss of libido; Toxicity to various agents; Injury; Visual impairment
2431,bretylium,https://pubchem.ncbi.nlm.nih.gov/compound/2431,33,CC[N+](C)(C)CC1=CC=CC=C1Br,Abdominal pain; Angina pectoris; Anxiety; Confusional state; Conjunctivitis; Diarrhoea; Dizziness; Dyspnoea; Body temperature increased; Flushing; Hiccups; Hyperhidrosis; Hypertension; Orthostatic hypotension; Lethargy; Nasal congestion; Nausea; Psychotic disorder; Shock; Syncope; Loss of consciousness; Vertigo; Vomiting; Mood swings; Ventricular extrasystoles; Rash macular; Affect lability; Tenderness; Inferior vena cava syndrome; Bradycardia; Gastrointestinal pain; Feeling abnormal; Paranoia
2435,brimonidine,https://pubchem.ncbi.nlm.nih.gov/compound/2435,139,C1CN=C(N1)NC2=C(C3=NC=CN=C3C=C2)Br,Anxiety; Apnoea; Arrhythmia; Arthralgia; Arthritis; Asthenia; Mental disorder; Blepharitis; Bronchitis; Chest pain; Coma; Infection; Conjunctival haemorrhage; Conjunctivitis; Conjunctivitis allergic; Corneal oedema; Cough; Cyanosis; Depression; Dermatitis; Dermatitis contact; Diabetes mellitus; Dizziness; Dysgeusia; Dyspepsia; Dyspnoea; Oedema; Endophthalmitis; Rash; Eye disorder; Eye infection; Fatigue; Vitreous floaters; Flushing; Gastrointestinal disorder; Glaucoma; Headache; Cardiac disorder; Hordeolum; Developmental glaucoma; Hypercholesterolaemia; Hyperaemia; Hypersensitivity; Hypertension; Hypertrophy; Hypotension; Body temperature decreased; Immune system disorder; Influenza; Iridocyclitis; Iritis; Eye pruritus; Arthropathy; Keratitis; Lethargy; Mediastinal disorder; Miosis; Hypotonia; Nasal congestion; Nasopharyngitis; Nausea; Nervous system disorder; Osteoarthritis; Osteoporosis; Pain; Pallor; Palpitations; Paraesthesia; Pharyngitis; Pruritus; Respiratory tract infection; Rhinitis; Rosacea; Scotoma; Shock; Sinusitis; Skin disorder; Swelling; Syncope; Tachycardia; Loss of consciousness; Erythema; Angiopathy; Vitreous detachment; Dry mouth; Burning sensation; Photophobia; Cataract; Conjunctival oedema; Eye pain; Dry skin; Skin irritation; Lacrimation increased; Ocular hyperaemia; Vitreous disorder; Eyelid oedema; Scab; Myalgia; Nasal dryness; Discomfort; Eyelid retraction; Intraocular pressure increased; Respiratory depression; Skin warm; Eye irritation; Erythema of eyelid; Skin burning sensation; Pain of skin; Hypoxia; Punctate keratitis; Peripheral coldness; Dry eye; Vision blurred; Corneal erosion; Hypothermia; Eye discharge; Sensation of foreign body; Bradycardia; Blindness; Face oedema; Acne; Eye oedema; Eyelids pruritus; Vital dye staining cornea present; Pulmonary function test decreased; Conjunctival follicles; Skin discomfort; Insomnia; Musculoskeletal discomfort; Muscle relaxant therapy; Vasodilation procedure; Respiratory failure; Rash papular; Conjunctival hyperaemia; Somnolence; Feeling hot; Hypoventilation; Accidental exposure to product; Visual impairment
2441,bromazepam,https://pubchem.ncbi.nlm.nih.gov/compound/2441,62,C1C(=O)NC2=C(C=C(C=C2)Br)C(=N1)C3=CC=CC=N3,Aggression; Anaphylactic shock; Anger; Asthenia; Ataxia; Mental disorder; Confusional state; Connective tissue disorder; Delusion; Dermatitis; Diplopia; Dizziness; Dyspepsia; Rash; Eye disorder; Fatigue; Multiple fractures; Fracture; Gastrointestinal disorder; Hallucination; Headache; Cardiac arrest; Cardiac disorder; Cardiac failure; Hostility; Hypersensitivity; Hypotension; Incontinence; Irritability; Nausea; Nervous system disorder; Nervousness; Nightmare; Palpitations; Pruritus; Psychotic disorder; Convulsion; Skin disorder; Muscle spasms; Speech disorder; Tachycardia; Tremor; Vomiting; Dry mouth; Agitation; Muscular weakness; Haemoglobin decreased; Malnutrition; Decreased appetite; Emotional disorder; Tension; Anterograde amnesia; Respiratory depression; Euphoric mood; Vision blurred; Depressed level of consciousness; Blood glucose decreased; White blood cell count decreased; Sleep disorder; Pulmonary function test decreased; Feeling abnormal; Somnolence
2442,bromhexine,https://pubchem.ncbi.nlm.nih.gov/compound/2442,15,CN(CC1=C(C(=CC(=C1)Br)Br)N)C2CCCCC2,Anaphylactic shock; Angioedema; Bronchospasm; Dermatitis; Diarrhoea; Rash; Gastrointestinal disorder; Hypersensitivity; Immune system disorder; Nausea; Pruritus; Skin disorder; Urticaria; Vomiting; Abdominal pain upper
2443,bromocriptine,https://pubchem.ncbi.nlm.nih.gov/compound/2443,138,CC(C)CC1C(=O)N2CCCC2C3(N1C(=O)C(O3)(C(C)C)NC(=O)C4CN(C5CC6=C(NC7=CC=CC(=C67)C5=C4)Br)C)O,"Abdominal pain; Acromegaly; Alopecia; Amblyopia; Anxiety; Arrhythmia; Asthenia; Ataxia; Mental disorder; Blepharospasm; Infection; Confusional state; Connective tissue disorder; Constipation; Dysphagia; Delirium; Delusion; Dermatitis; Dermatitis atopic; Diabetes mellitus; Type 2 diabetes mellitus; Diarrhoea; Diplopia; Disseminated intravascular coagulation; Dizziness; Dysgeusia; Dyskinesia; Dyspepsia; Dyspnoea; Oedema; Ergot poisoning; Erythromelalgia; Rash; Eye disorder; Fatigue; Body temperature increased; Fibrosis; Gastrointestinal disorder; Gastrointestinal haemorrhage; Hallucination; Headache; Cardiac disorder; Cardiac failure congestive; Cardiac valve disease; Hyperprolactinaemia; Hypertension; Hypoaesthesia; Hypoglycaemia; Hypotension; Orthostatic hypotension; Impulse-control disorder; Libido increased; Influenza; Cerebrospinal fluid leakage; Lethargy; Mediastinal disorder; Myocardial infarction; Nasal congestion; Nasopharyngitis; Nausea; Nervous system disorder; Nervousness; Neuroleptic malignant syndrome; Nightmare; Pallor; Paraesthesia; Parkinson's disease; Pathological gambling; Peptic ulcer; Pericardial effusion; Pericarditis; Pericarditis constrictive; Pleural effusion; Pleurisy; Psychotic disorder; Pulmonary fibrosis; Retroperitoneal fibrosis; Rhinitis; Convulsion; Shock; Sinusitis; Skin disorder; Muscle spasms; Status epilepticus; Cerebrovascular accident; Syncope; Tachycardia; Tinnitus; Loss of consciousness; Pollakiuria; Urinary incontinence; Urticaria; Angiopathy; Vasculitis; Ventricular tachycardia; Vertigo; Vomiting; Dry mouth; Urinary retention; Vasospasm; Burning sensation; Agitation; Oedema peripheral; Decreased appetite; Abdominal discomfort; Abdominal pain upper; Tension; Hallucination, visual; Neurological symptom; Neurotoxicity; Gastric haemorrhage; Lung infiltration; Gastrointestinal ulcer; Parkinsonism; Peripheral coldness; Sensory loss; Hypersexuality; Superior sagittal sinus thrombosis; Mania; Vision blurred; Bradycardia; Laboratory test abnormal; Neoplasm recurrence; Binge eating; Gastrointestinal pain; Presyncope; Disturbance in sexual arousal; Insomnia; Sudden onset of sleep; Sluggishness; Acute coronary syndrome; Ocular discomfort; Rhinorrhoea; Feeling abnormal; Paranoia; Pleural fibrosis; Somnolence; Visual impairment"
2462,budesonide,https://pubchem.ncbi.nlm.nih.gov/compound/2462,206,CCCC1OC2CC3C4CCC5=CC(=O)C=CC5(C4C(CC3(C2(O1)C(=O)CO)C)O)C,Abdominal distension; Abdominal pain; Abscess; Hyperadrenocorticism; Adrenal insufficiency; Alopecia; Amnesia; Anaphylactic shock; Anaemia; Angioedema; Anosmia; Anxiety; Arthralgia; Arthritis; Asthenia; Back pain; Mental disorder; Coagulopathy; Bone disorder; Breast disorder; Bronchospasm; Bronchitis; Candida infection; Oral candidiasis; Neck pain; Chest pain; Allergic granulomatous angiitis; Infection; Confusional state; Conjunctivitis; Connective tissue disorder; Constipation; Contusion; Cough; Crohn's disease; Cushing's syndrome; Dermatitis; Dermatitis contact; Diarrhoea; Dizziness; Dysgeusia; Dyspepsia; Dyspnoea; Dysuria; Ear pain; Ecchymosis; Eczema; Endocrine disorder; Enteritis; Epistaxis; Rash; Congenital eye disorder; Eye disorder; Eye infection; Fatigue; Body temperature increased; Flatulence; Flushing; Multiple fractures; Fracture; Gastroenteritis; Gastrointestinal disorder; Glaucoma; Glossitis; Headache; Cardiac disorder; Haematuria; Haemorrhage; Haemorrhoids; Herpes simplex; Hirsutism; Hyperhidrosis; Hypersensitivity; Type IV hypersensitivity reaction; Hypertension; Hypokalaemia; Immune system disorder; Influenza; Intestinal obstruction; Irritability; Leukocytosis; Mediastinal disorder; Menstrual disorder; Metrorrhagia; Hypertonia; Nasal congestion; Nasopharyngitis; Nausea; Necrosis ischaemic; Nervous system disorder; Nervousness; Nocturia; Osteonecrosis; Osteoporosis; Otitis media; Pain; Palpitations; Paraesthesia; Pharyngeal disorder; Pharyngitis; Pruritus; Benign intracranial hypertension; Psychotic disorder; Purpura; Pyuria; Respiratory tract infection; Rhinitis; Shock; Sinusitis; Skin disorder; Sneezing; Muscle spasms; Gastric disorder; Stridor; Swelling; Syncope; Tachycardia; Thirst; Tongue disorder; Tooth disorder; Tremor; Ulcer; Loss of consciousness; Urethral disorder; Pollakiuria; Urinary tract infection; Urinary tract disorder; Urticaria; Angiopathy; Vertigo; Viral infection; Vomiting; Weight increased; Wheezing; Dry mouth; Agitation; Mood swings; Rash pustular; Oedema peripheral; Cataract; Migraine; Tongue oedema; Red blood cell sedimentation rate increased; Growth retardation; Impaired healing; Skin irritation; Joint swelling; Drug withdrawal syndrome; Skin striae; Viral diarrhoea; Malnutrition; Scab; Malaise; Myalgia; Hair growth abnormal; Increased appetite; Decreased appetite; Abdominal pain upper; Psychiatric symptom; Affect lability; Tension; Discomfort; Tenderness; Intraocular pressure increased; Gravitational oedema; Nasal septum perforation; Bronchospasm paradoxical; Fluid retention; Secondary adrenocortical insufficiency; Cushingoid; Viral upper respiratory tract infection; Gastrointestinal fistula; Vision blurred; Hyperkinesia; Lymphadenopathy; Haemoglobin; Face oedema; Sexual dysfunction; Anorectal disorder; Gastrointestinal pain; Ear infection; Throat irritation; Acne; C-reactive protein increased; Ear pruritus; Sleep disorder; Blood cortisol decreased; Blood alkaline phosphatase increased; Local reaction; Nasal discomfort; Insomnia; Oropharyngeal candidiasis; Musculoskeletal discomfort; Procedural complication; Lipohypertrophy; Vascular purpura; Infestation; Feeling abnormal; Dysphonia; Ill-defined disorder; Oropharyngeal discomfort; Oropharyngeal pain; Rhinitis allergic; Somnolence; Leukocytoclastic vasculitis; Visual impairment
2471,bumetanide,https://pubchem.ncbi.nlm.nih.gov/compound/2471,54,CCCCNC1=C(C(=CC(=C1)C(=O)O)S(=O)(=O)N)OC2=CC=CC=C2,Abdominal pain; Arthralgia; Asthenia; Chest pain; Cholestasis; Dehydration; Dermatitis; Diarrhoea; Dizziness; Toxic epidermal necrolysis; Erythema multiforme; Rash; Fatigue; Glycosuria; Gynaecomastia; Headache; Blood disorder; Hyperglycaemia; Hyperhidrosis; Hyperventilation; Hypokalaemia; Hyponatraemia; Hypotension; Leukopenia; Musculoskeletal pain; Nausea; Pancreatitis; Polyuria; Premature ejaculation; Pruritus; Renal failure; Muscle spasms; Stevens-Johnson syndrome; Thrombocytopenia; Urticaria; Vertigo; Vomiting; Dry mouth; Encephalopathy; Hypochloraemia; Amylase increased; Hepatocellular injury; Liver injury; Abdominal discomfort; Asterixis; Blood uric acid increased; Blood creatinine increased; Nipple pain; Azotaemia; Electrolyte imbalance; Gastrointestinal pain; Hyperuricaemia; Ear discomfort; Hearing impaired
2474,bupivacaine,https://pubchem.ncbi.nlm.nih.gov/compound/2474,189,CCCCN1CCCCC1C(=O)NC2=C(C=CC=C2C)C,Abdominal distension; Abdominal pain; Acidosis; Anaphylactic shock; Anaemia; Spinal anaesthesia; Angioedema; Anxiety; Apnoea; Arachnoiditis; Arrhythmia; Arthralgia; Asthenia; Atrioventricular block; Back pain; Mental disorder; Bone disorder; Bronchospasm; Cardiac output decreased; Cardiovascular disorder; Neck pain; Infection; Confusional state; Constipation; Cough; Dysphagia; Diarrhoea; Diplopia; Dizziness; Drug hypersensitivity; Dysarthria; Dyspepsia; Dyspnoea; Oedema; Extravasation; Foetal distress syndrome; Body temperature increased; Flatulence; Flushing; Gastrointestinal disorder; Headache; Cardiac arrest; Cardiac disorder; Haematuria; Horner's syndrome; Hypercapnia; Hyperhidrosis; Hyperkalaemia; Hypersensitivity; Hypertension; Hypoaesthesia; Hypocalcaemia; Hypotension; Orthostatic hypotension; Body temperature decreased; Laryngeal oedema; Laryngospasm; Lethargy; Leukocytosis; Breast pain; Meningism; Meningitis; Meningitis aseptic; Miosis; Fungal infection; Nausea; Nervous system disorder; Nervousness; Osteoarthritis; Pain; Pallor; Palpitations; Paraplegia; Paresis; Paraesthesia; Neuropathy peripheral; Supraventricular extrasystoles; Priapism; Prurigo; Pruritus; Pulmonary oedema; Purpura; Hyperacusis; Respiratory paralysis; Convulsion; Shock; Skin disorder; Sneezing; Muscle spasms; Syncope; Tachycardia; Tinnitus; Tremor; Loss of consciousness; Erythema; Urinary incontinence; Urinary tract infection; Urticaria; Ventricular fibrillation; Ventricular tachycardia; Vomiting; Urinary retention; Chills; Sinus bradycardia; Ventricular arrhythmia; Monoplegia; Agitation; Oedema peripheral; Hypokinesia; Cranial nerve paralysis; Swelling face; Ventricular extrasystoles; Muscular weakness; Aspartate aminotransferase increased; Alanine aminotransferase increased; Skin discolouration; Sensory disturbance; Respiratory arrest; Malnutrition; Anterior spinal artery syndrome; Diplegia; Rectal discharge; Muscle twitching; Cardiac fibrillation; Cold sweat; Decreased appetite; Tension; Dizziness postural; Neurological symptom; Neurotoxicity; Respiratory depression; Muscle contractions involuntary; Euphoric mood; Blood creatinine increased; Urine abnormality; Delayed delivery; Dyschezia; Peripheral nerve injury; Haemorrhage in pregnancy; Extradural abscess; Sensory loss; Blood bilirubin increased; Extrasystoles; Anaphylactoid reaction; Chondrolysis; Vision blurred; Depressed mood; Cauda equina syndrome; Dysaesthesia; Wound secretion; Hypothermia; Anal haemorrhage; Bradycardia; Urine analysis abnormal; Pruritus generalised; Blood pressure increased; Paraesthesia oral; Hypoaesthesia oral; Electrocardiogram abnormal; Paralysis; Depressed level of consciousness; Urine flow decreased; Gastrointestinal pain; Oxygen saturation decreased; Pulmonary function test decreased; Carbon dioxide increased; Anaemia postoperative; Insomnia; Musculoskeletal stiffness; Musculoskeletal discomfort; Haemorrhagic anaemia; Respiratory failure; Ileus; Procedural hypotension; Nuchal rigidity; Procedural hypertension; Vascular purpura; Infestation; Feeling abnormal; Vasoconstriction; Procedural pain; Incision site oedema; Post procedural swelling; Procedural nausea; Injury associated with device; Somnolence; Feeling hot; Toxicity to various agents; Injury
